"oftcode","boroughname","onstreetna","fromstreet","tostreetna","inspection","systemrating"
"314530391080391130","Brooklyn","AVENUE S","WEST 12 STREET","WEST 13 STREET","2021-11-06T00:00:00.000","10.0"
"314530391080391130","Brooklyn","AVENUE S","WEST 12 STREET","WEST 13 STREET","2023-03-01T00:00:00.000","9.83"
"314530391080391130","Brooklyn","AVENUE S","WEST 12 STREET","WEST 13 STREET","2024-02-26T00:00:00.000","9.93"
"314530391080391130","Brooklyn","AVENUE S","WEST 12 STREET","WEST 13 STREET","2025-03-18T00:00:00.000","9.93"
"314530391080391130","Brooklyn","AVENUE S","WEST 12 STREET","WEST 13 STREET","2026-04-20T00:00:00.000","7.95"
"314580318630335880","Brooklyn","AVENUE T","BEDFORD AVENUE","EAST 24 STREET","2018-05-23T00:00:00.000","7.99"
"314580318630335880","Brooklyn","AVENUE T","BEDFORD AVENUE","EAST 24 STREET","2018-09-04T00:00:00.000","8.14"
"314580318630335880","Brooklyn","AVENUE T","BEDFORD AVENUE","EAST 24 STREET","2019-10-22T00:00:00.000","7.69"
"314580318630335880","Brooklyn","AVENUE T","BEDFORD AVENUE","EAST 24 STREET","2021-06-01T00:00:00.000","10.0"
"314580318630335880","Brooklyn","AVENUE T","BEDFORD AVENUE","EAST 24 STREET","2022-06-23T00:00:00.000","10.0"
"314580318630335880","Brooklyn","AVENUE T","BEDFORD AVENUE","EAST 24 STREET","2022-08-13T00:00:00.000","10.0"
"314580318630335880","Brooklyn","AVENUE T","BEDFORD AVENUE","EAST 24 STREET","2023-10-31T00:00:00.000","10.0"
"314580318630335880","Brooklyn","AVENUE T","BEDFORD AVENUE","EAST 24 STREET","2025-02-08T00:00:00.000","9.93"
"314580318630335880","Brooklyn","AVENUE T","BEDFORD AVENUE","EAST 24 STREET","2026-04-08T00:00:00.000","9.93"
"314580335580335630","Brooklyn","AVENUE T","EAST 17 STREET","EAST 18 STREET","2018-05-23T00:00:00.000","8.05"
"314580335580335630","Brooklyn","AVENUE T","EAST 17 STREET","EAST 18 STREET","2018-09-04T00:00:00.000","8.05"
"314580335580335630","Brooklyn","AVENUE T","EAST 17 STREET","EAST 18 STREET","2019-09-18T00:00:00.000","9.01"
"314580335580335630","Brooklyn","AVENUE T","EAST 17 STREET","EAST 18 STREET","2021-06-01T00:00:00.000","5.5"
"314580335580335630","Brooklyn","AVENUE T","EAST 17 STREET","EAST 18 STREET","2022-06-23T00:00:00.000","8.66"
"314580335580335630","Brooklyn","AVENUE T","EAST 17 STREET","EAST 18 STREET","2022-08-13T00:00:00.000","7.61"
"314580335580335630","Brooklyn","AVENUE T","EAST 17 STREET","EAST 18 STREET","2023-10-31T00:00:00.000","6.75"
"314580335580335630","Brooklyn","AVENUE T","EAST 17 STREET","EAST 18 STREET","2025-02-08T00:00:00.000","4.91"
"314580335580335630","Brooklyn","AVENUE T","EAST 17 STREET","EAST 18 STREET","2026-04-08T00:00:00.000","6.6"
"314580335630335680","Brooklyn","AVENUE T","EAST 18 STREET","EAST 19 STREET","2018-05-23T00:00:00.000","9.11"
"314580335630335680","Brooklyn","AVENUE T","EAST 18 STREET","EAST 19 STREET","2018-09-04T00:00:00.000","9.11"
"314580335630335680","Brooklyn","AVENUE T","EAST 18 STREET","EAST 19 STREET","2019-09-18T00:00:00.000","9.11"
"314580335630335680","Brooklyn","AVENUE T","EAST 18 STREET","EAST 19 STREET","2021-06-01T00:00:00.000","7.15"
"314580335630335680","Brooklyn","AVENUE T","EAST 18 STREET","EAST 19 STREET","2022-06-23T00:00:00.000","7.52"
"314580335630335680","Brooklyn","AVENUE T","EAST 18 STREET","EAST 19 STREET","2022-08-13T00:00:00.000","7.86"
"314580335630335680","Brooklyn","AVENUE T","EAST 18 STREET","EAST 19 STREET","2023-10-31T00:00:00.000","5.94"
"314580335630335680","Brooklyn","AVENUE T","EAST 18 STREET","EAST 19 STREET","2025-02-08T00:00:00.000","5.21"
"314580335630335680","Brooklyn","AVENUE T","EAST 18 STREET","EAST 19 STREET","2026-04-08T00:00:00.000","7.15"
"314580335680367530","Brooklyn","AVENUE T","EAST 19 STREET","OCEAN AVENUE","2018-05-23T00:00:00.000","9.01"
"314580335680367530","Brooklyn","AVENUE T","EAST 19 STREET","OCEAN AVENUE","2018-09-04T00:00:00.000","9.93"
"314580335680367530","Brooklyn","AVENUE T","EAST 19 STREET","OCEAN AVENUE","2019-09-18T00:00:00.000","6.3"
"314580335680367530","Brooklyn","AVENUE T","EAST 19 STREET","OCEAN AVENUE","2021-06-01T00:00:00.000","6.2"
"314580335680367530","Brooklyn","AVENUE T","EAST 19 STREET","OCEAN AVENUE","2022-06-23T00:00:00.000","7.41"
"314580335680367530","Brooklyn","AVENUE T","EAST 19 STREET","OCEAN AVENUE","2022-08-13T00:00:00.000","7.51"
"314580335680367530","Brooklyn","AVENUE T","EAST 19 STREET","OCEAN AVENUE","2023-10-31T00:00:00.000","7.37"
"314580335680367530","Brooklyn","AVENUE T","EAST 19 STREET","OCEAN AVENUE","2025-02-08T00:00:00.000","4.29"
"314580335680367530","Brooklyn","AVENUE T","EAST 19 STREET","OCEAN AVENUE","2026-04-08T00:00:00.000","6.76"
"314580335730335780","Brooklyn","AVENUE T","EAST 21 STREET","EAST 22 STREET","2018-05-23T00:00:00.000","9.11"
"314580335730335780","Brooklyn","AVENUE T","EAST 21 STREET","EAST 22 STREET","2018-09-04T00:00:00.000","9.11"
"314580335730335780","Brooklyn","AVENUE T","EAST 21 STREET","EAST 22 STREET","2019-10-22T00:00:00.000","7.32"
"314580335730335780","Brooklyn","AVENUE T","EAST 21 STREET","EAST 22 STREET","2021-06-01T00:00:00.000","10.0"
"314580335730335780","Brooklyn","AVENUE T","EAST 21 STREET","EAST 22 STREET","2022-06-23T00:00:00.000","10.0"
"314580335730335780","Brooklyn","AVENUE T","EAST 21 STREET","EAST 22 STREET","2022-08-13T00:00:00.000","10.0"
"314580335730335780","Brooklyn","AVENUE T","EAST 21 STREET","EAST 22 STREET","2023-10-31T00:00:00.000","9.11"
"314580335730335780","Brooklyn","AVENUE T","EAST 21 STREET","EAST 22 STREET","2025-02-08T00:00:00.000","9.11"
"314580335730335780","Brooklyn","AVENUE T","EAST 21 STREET","EAST 22 STREET","2026-04-08T00:00:00.000","8.06"
"314580335730367530","Brooklyn","AVENUE T","EAST 21 STREET","OCEAN AVENUE","2018-05-23T00:00:00.000","8.86"
"314580335730367530","Brooklyn","AVENUE T","EAST 21 STREET","OCEAN AVENUE","2018-09-04T00:00:00.000","8.86"
"314580335730367530","Brooklyn","AVENUE T","EAST 21 STREET","OCEAN AVENUE","2019-10-22T00:00:00.000","7.69"
"314580335730367530","Brooklyn","AVENUE T","EAST 21 STREET","OCEAN AVENUE","2021-06-01T00:00:00.000","10.0"
"314580335730367530","Brooklyn","AVENUE T","EAST 21 STREET","OCEAN AVENUE","2022-06-23T00:00:00.000","10.0"
"314580335730367530","Brooklyn","AVENUE T","EAST 21 STREET","OCEAN AVENUE","2022-08-13T00:00:00.000","10.0"
"314580335730367530","Brooklyn","AVENUE T","EAST 21 STREET","OCEAN AVENUE","2023-10-31T00:00:00.000","10.0"
"314580335730367530","Brooklyn","AVENUE T","EAST 21 STREET","OCEAN AVENUE","2025-02-08T00:00:00.000","9.93"
"314580335730367530","Brooklyn","AVENUE T","EAST 21 STREET","OCEAN AVENUE","2026-04-08T00:00:00.000","9.93"
"314580335780335830","Brooklyn","AVENUE T","EAST 22 STREET","EAST 23 STREET","2018-05-23T00:00:00.000","7.11"
"314580335780335830","Brooklyn","AVENUE T","EAST 22 STREET","EAST 23 STREET","2018-09-04T00:00:00.000","8.86"
"314580335780335830","Brooklyn","AVENUE T","EAST 22 STREET","EAST 23 STREET","2019-10-22T00:00:00.000","7.5"
"314580335780335830","Brooklyn","AVENUE T","EAST 22 STREET","EAST 23 STREET","2021-06-01T00:00:00.000","10.0"
"314580335780335830","Brooklyn","AVENUE T","EAST 22 STREET","EAST 23 STREET","2022-06-23T00:00:00.000","10.0"
"314580335780335830","Brooklyn","AVENUE T","EAST 22 STREET","EAST 23 STREET","2022-08-13T00:00:00.000","10.0"
"314580335780335830","Brooklyn","AVENUE T","EAST 22 STREET","EAST 23 STREET","2023-10-31T00:00:00.000","10.0"
"314580335780335830","Brooklyn","AVENUE T","EAST 22 STREET","EAST 23 STREET","2025-02-08T00:00:00.000","9.93"
"314580335780335830","Brooklyn","AVENUE T","EAST 22 STREET","EAST 23 STREET","2026-04-08T00:00:00.000","9.93"
"314580335830335880","Brooklyn","AVENUE T","EAST 23 STREET","EAST 24 STREET","2018-05-23T00:00:00.000","7.13"
"314580335830335880","Brooklyn","AVENUE T","EAST 23 STREET","EAST 24 STREET","2018-09-04T00:00:00.000","8.86"
"314580335830335880","Brooklyn","AVENUE T","EAST 23 STREET","EAST 24 STREET","2019-10-22T00:00:00.000","8.49"
"314580335830335880","Brooklyn","AVENUE T","EAST 23 STREET","EAST 24 STREET","2021-06-01T00:00:00.000","10.0"
"314580335830335880","Brooklyn","AVENUE T","EAST 23 STREET","EAST 24 STREET","2022-06-23T00:00:00.000","10.0"
"314580335830335880","Brooklyn","AVENUE T","EAST 23 STREET","EAST 24 STREET","2022-08-13T00:00:00.000","10.0"
"314580335830335880","Brooklyn","AVENUE T","EAST 23 STREET","EAST 24 STREET","2023-10-31T00:00:00.000","10.0"
"314580335830335880","Brooklyn","AVENUE T","EAST 23 STREET","EAST 24 STREET","2025-02-23T00:00:00.000","9.83"
"314580335830335880","Brooklyn","AVENUE T","EAST 23 STREET","EAST 24 STREET","2026-04-08T00:00:00.000","7.95"
"314580390630390680","Brooklyn","AVENUE T","WEST 3 STREET","WEST 4 STREET","2018-05-21T00:00:00.000","9.93"
"314580390630390680","Brooklyn","AVENUE T","WEST 3 STREET","WEST 4 STREET","2018-05-22T00:00:00.000","10.0"
"314580390630390680","Brooklyn","AVENUE T","WEST 3 STREET","WEST 4 STREET","2019-04-17T00:00:00.000","9.93"
"314580390630390680","Brooklyn","AVENUE T","WEST 3 STREET","WEST 4 STREET","2020-11-09T00:00:00.000","8.0"
"314580390630390680","Brooklyn","AVENUE T","WEST 3 STREET","WEST 4 STREET","2021-11-06T00:00:00.000","9.59"
"314580390630390680","Brooklyn","AVENUE T","WEST 3 STREET","WEST 4 STREET","2023-03-01T00:00:00.000","6.18"
"314580390630390680","Brooklyn","AVENUE T","WEST 3 STREET","WEST 4 STREET","2024-02-26T00:00:00.000","8.39"
"314580390630390680","Brooklyn","AVENUE T","WEST 3 STREET","WEST 4 STREET","2025-03-18T00:00:00.000","7.96"
"314580390630390680","Brooklyn","AVENUE T","WEST 3 STREET","WEST 4 STREET","2026-04-24T00:00:00.000","9.83"
"314580390680390730","Brooklyn","AVENUE T","WEST 4 STREET","WEST 5 STREET","2018-05-21T00:00:00.000","9.93"
"314580390680390730","Brooklyn","AVENUE T","WEST 4 STREET","WEST 5 STREET","2018-05-22T00:00:00.000","10.0"
"314580390680390730","Brooklyn","AVENUE T","WEST 4 STREET","WEST 5 STREET","2019-03-20T00:00:00.000","9.11"
"314580390680390730","Brooklyn","AVENUE T","WEST 4 STREET","WEST 5 STREET","2020-11-09T00:00:00.000","9.11"
"314580390680390730","Brooklyn","AVENUE T","WEST 4 STREET","WEST 5 STREET","2021-11-06T00:00:00.000","10.0"
"314580390680390730","Brooklyn","AVENUE T","WEST 4 STREET","WEST 5 STREET","2023-03-01T00:00:00.000","7.81"
"314580390680390730","Brooklyn","AVENUE T","WEST 4 STREET","WEST 5 STREET","2024-02-26T00:00:00.000","9.69"
"314580390680390730","Brooklyn","AVENUE T","WEST 4 STREET","WEST 5 STREET","2025-03-18T00:00:00.000","9.11"
"314580390680390730","Brooklyn","AVENUE T","WEST 4 STREET","WEST 5 STREET","2026-04-24T00:00:00.000","9.93"
"314580390730390780","Brooklyn","AVENUE T","WEST 5 STREET","WEST 6 STREET","2018-05-21T00:00:00.000","9.93"
"314580390730390780","Brooklyn","AVENUE T","WEST 5 STREET","WEST 6 STREET","2018-05-22T00:00:00.000","10.0"
"314580390730390780","Brooklyn","AVENUE T","WEST 5 STREET","WEST 6 STREET","2019-03-20T00:00:00.000","10.0"
"314580390730390780","Brooklyn","AVENUE T","WEST 5 STREET","WEST 6 STREET","2020-11-09T00:00:00.000","10.0"
"314580390730390780","Brooklyn","AVENUE T","WEST 5 STREET","WEST 6 STREET","2021-11-06T00:00:00.000","9.95"
"314580390730390780","Brooklyn","AVENUE T","WEST 5 STREET","WEST 6 STREET","2023-03-01T00:00:00.000","8.75"
"314580390730390780","Brooklyn","AVENUE T","WEST 5 STREET","WEST 6 STREET","2024-02-26T00:00:00.000","9.01"
"314580390730390780","Brooklyn","AVENUE T","WEST 5 STREET","WEST 6 STREET","2025-03-18T00:00:00.000","8.05"
"314580390730390780","Brooklyn","AVENUE T","WEST 5 STREET","WEST 6 STREET","2026-04-24T00:00:00.000","7.9"
"314830334830334880","Brooklyn","AVENUE Y","EAST 1 STREET","EAST 2 STREET","2018-02-21T00:00:00.000","9.11"
"314830334830334880","Brooklyn","AVENUE Y","EAST 1 STREET","EAST 2 STREET","2018-05-22T00:00:00.000","9.83"
"314830334830334880","Brooklyn","AVENUE Y","EAST 1 STREET","EAST 2 STREET","2018-09-04T00:00:00.000","9.93"
"314830334830334880","Brooklyn","AVENUE Y","EAST 1 STREET","EAST 2 STREET","2019-09-17T00:00:00.000","9.93"
"314830334830334880","Brooklyn","AVENUE Y","EAST 1 STREET","EAST 2 STREET","2021-07-30T00:00:00.000","8.87"
"314830334830334880","Brooklyn","AVENUE Y","EAST 1 STREET","EAST 2 STREET","2022-08-04T00:00:00.000","9.93"
"314830334830334880","Brooklyn","AVENUE Y","EAST 1 STREET","EAST 2 STREET","2023-11-03T00:00:00.000","8.62"
"314830334830334880","Brooklyn","AVENUE Y","EAST 1 STREET","EAST 2 STREET","2025-03-19T00:00:00.000","7.8"
"314830334830334880","Brooklyn","AVENUE Y","EAST 1 STREET","EAST 2 STREET","2026-06-10T00:00:00.000","6.18"
"314830334830392430","Brooklyn","AVENUE Y","EAST 1 STREET","WEST STREET","2018-02-21T00:00:00.000","9.11"
"314830334830392430","Brooklyn","AVENUE Y","EAST 1 STREET","WEST STREET","2018-05-22T00:00:00.000","9.69"
"314830334830392430","Brooklyn","AVENUE Y","EAST 1 STREET","WEST STREET","2018-09-04T00:00:00.000","9.11"
"314830334830392430","Brooklyn","AVENUE Y","EAST 1 STREET","WEST STREET","2019-09-17T00:00:00.000","9.83"
"314830334830392430","Brooklyn","AVENUE Y","EAST 1 STREET","WEST STREET","2021-07-30T00:00:00.000","9.11"
"314830334830392430","Brooklyn","AVENUE Y","EAST 1 STREET","WEST STREET","2022-08-04T00:00:00.000","9.93"
"314830334830392430","Brooklyn","AVENUE Y","EAST 1 STREET","WEST STREET","2023-11-03T00:00:00.000","6.85"
"314830334830392430","Brooklyn","AVENUE Y","EAST 1 STREET","WEST STREET","2025-03-19T00:00:00.000","6.18"
"314830334830392430","Brooklyn","AVENUE Y","EAST 1 STREET","WEST STREET","2026-06-10T00:00:00.000","6.04"
"314830334880334930","Brooklyn","AVENUE Y","EAST 2 STREET","EAST 3 STREET","2018-02-21T00:00:00.000","9.93"
"314830334880334930","Brooklyn","AVENUE Y","EAST 2 STREET","EAST 3 STREET","2018-05-22T00:00:00.000","9.83"
"314830334880334930","Brooklyn","AVENUE Y","EAST 2 STREET","EAST 3 STREET","2018-09-04T00:00:00.000","9.93"
"314830334880334930","Brooklyn","AVENUE Y","EAST 2 STREET","EAST 3 STREET","2019-09-17T00:00:00.000","9.83"
"314830334880334930","Brooklyn","AVENUE Y","EAST 2 STREET","EAST 3 STREET","2021-07-30T00:00:00.000","9.41"
"314830334880334930","Brooklyn","AVENUE Y","EAST 2 STREET","EAST 3 STREET","2022-08-05T00:00:00.000","9.93"
"314830334880334930","Brooklyn","AVENUE Y","EAST 2 STREET","EAST 3 STREET","2023-11-03T00:00:00.000","8.71"
"314830334880334930","Brooklyn","AVENUE Y","EAST 2 STREET","EAST 3 STREET","2025-03-19T00:00:00.000","7.05"
"314830334880334930","Brooklyn","AVENUE Y","EAST 2 STREET","EAST 3 STREET","2026-06-10T00:00:00.000","5.88"
"314830334930367730","Brooklyn","AVENUE Y","EAST 3 STREET","OCEAN PARKWAY","2018-02-21T00:00:00.000","9.93"
"314830334930367730","Brooklyn","AVENUE Y","EAST 3 STREET","OCEAN PARKWAY","2018-05-22T00:00:00.000","9.93"
"314830334930367730","Brooklyn","AVENUE Y","EAST 3 STREET","OCEAN PARKWAY","2018-09-04T00:00:00.000","9.93"
"314830334930367730","Brooklyn","AVENUE Y","EAST 3 STREET","OCEAN PARKWAY","2019-09-17T00:00:00.000","9.93"
"314830334930367730","Brooklyn","AVENUE Y","EAST 3 STREET","OCEAN PARKWAY","2021-07-30T00:00:00.000","9.11"
"314830334930367730","Brooklyn","AVENUE Y","EAST 3 STREET","OCEAN PARKWAY","2022-08-04T00:00:00.000","9.11"
"314830334930367730","Brooklyn","AVENUE Y","EAST 3 STREET","OCEAN PARKWAY","2023-11-03T00:00:00.000","9.44"
"314830334930367730","Brooklyn","AVENUE Y","EAST 3 STREET","OCEAN PARKWAY","2025-03-19T00:00:00.000","6.18"
"314830334930367730","Brooklyn","AVENUE Y","EAST 3 STREET","OCEAN PARKWAY","2026-06-10T00:00:00.000","6.99"
"314830390530390580","Brooklyn","AVENUE Y","WEST 1 STREET","WEST 2 STREET","2018-02-21T00:00:00.000","9.11"
"314830390530390580","Brooklyn","AVENUE Y","WEST 1 STREET","WEST 2 STREET","2018-05-22T00:00:00.000","9.93"
"314830390530390580","Brooklyn","AVENUE Y","WEST 1 STREET","WEST 2 STREET","2018-09-04T00:00:00.000","9.11"
"314830390530390580","Brooklyn","AVENUE Y","WEST 1 STREET","WEST 2 STREET","2019-09-17T00:00:00.000","9.93"
"314830390530390580","Brooklyn","AVENUE Y","WEST 1 STREET","WEST 2 STREET","2021-07-30T00:00:00.000","8.24"
"314830390530390580","Brooklyn","AVENUE Y","WEST 1 STREET","WEST 2 STREET","2022-08-05T00:00:00.000","9.93"
"314830390530390580","Brooklyn","AVENUE Y","WEST 1 STREET","WEST 2 STREET","2023-11-03T00:00:00.000","8.86"
"314830390530390580","Brooklyn","AVENUE Y","WEST 1 STREET","WEST 2 STREET","2025-03-26T00:00:00.000","6.99"
"314830390530390580","Brooklyn","AVENUE Y","WEST 1 STREET","WEST 2 STREET","2026-06-10T00:00:00.000","6.33"
"314830390530392430","Brooklyn","AVENUE Y","WEST 1 STREET","WEST STREET","2018-02-21T00:00:00.000","9.11"
"314830390530392430","Brooklyn","AVENUE Y","WEST 1 STREET","WEST STREET","2018-05-22T00:00:00.000","9.11"
"314830390530392430","Brooklyn","AVENUE Y","WEST 1 STREET","WEST STREET","2018-09-04T00:00:00.000","9.93"
"314830390530392430","Brooklyn","AVENUE Y","WEST 1 STREET","WEST STREET","2019-09-17T00:00:00.000","9.83"
"314830390530392430","Brooklyn","AVENUE Y","WEST 1 STREET","WEST STREET","2021-07-30T00:00:00.000","9.93"
"314830390530392430","Brooklyn","AVENUE Y","WEST 1 STREET","WEST STREET","2022-08-05T00:00:00.000","9.93"
"314830390530392430","Brooklyn","AVENUE Y","WEST 1 STREET","WEST STREET","2023-11-03T00:00:00.000","6.85"
"314830390530392430","Brooklyn","AVENUE Y","WEST 1 STREET","WEST STREET","2025-03-19T00:00:00.000","6.18"
"314830390530392430","Brooklyn","AVENUE Y","WEST 1 STREET","WEST STREET","2026-06-10T00:00:00.000","6.18"
"314830390580390630","Brooklyn","AVENUE Y","WEST 2 STREET","WEST 3 STREET","2018-02-21T00:00:00.000","8.4"
"314830390580390630","Brooklyn","AVENUE Y","WEST 2 STREET","WEST 3 STREET","2018-05-22T00:00:00.000","8.49"
"314830390580390630","Brooklyn","AVENUE Y","WEST 2 STREET","WEST 3 STREET","2018-09-04T00:00:00.000","9.93"
"314830390580390630","Brooklyn","AVENUE Y","WEST 2 STREET","WEST 3 STREET","2019-09-17T00:00:00.000","9.11"
"314830390580390630","Brooklyn","AVENUE Y","WEST 2 STREET","WEST 3 STREET","2021-07-30T00:00:00.000","9.01"
"314830390580390630","Brooklyn","AVENUE Y","WEST 2 STREET","WEST 3 STREET","2022-08-05T00:00:00.000","9.93"
"314830390580390630","Brooklyn","AVENUE Y","WEST 2 STREET","WEST 3 STREET","2023-11-03T00:00:00.000","8.49"
"314830390580390630","Brooklyn","AVENUE Y","WEST 2 STREET","WEST 3 STREET","2025-03-26T00:00:00.000","7.99"
"314830390580390630","Brooklyn","AVENUE Y","WEST 2 STREET","WEST 3 STREET","2026-06-10T00:00:00.000","7.54"
"320830313430355830","Brooklyn","BRADFORD STREET","ATLANTIC AVENUE","LIBERTY AVENUE","2018-03-19T00:00:00.000","6.91"
"320830313430355830","Brooklyn","BRADFORD STREET","ATLANTIC AVENUE","LIBERTY AVENUE","2018-03-27T00:00:00.000","9.59"
"320830313430355830","Brooklyn","BRADFORD STREET","ATLANTIC AVENUE","LIBERTY AVENUE","2018-09-21T00:00:00.000","6.81"
"320830313430355830","Brooklyn","BRADFORD STREET","ATLANTIC AVENUE","LIBERTY AVENUE","2019-10-26T00:00:00.000","6.75"
"320830313430355830","Brooklyn","BRADFORD STREET","ATLANTIC AVENUE","LIBERTY AVENUE","2021-06-18T00:00:00.000","5.05"
"320830313430355830","Brooklyn","BRADFORD STREET","ATLANTIC AVENUE","LIBERTY AVENUE","2022-07-03T00:00:00.000","9.93"
"320830313430355830","Brooklyn","BRADFORD STREET","ATLANTIC AVENUE","LIBERTY AVENUE","2023-07-29T00:00:00.000","6.99"
"320830313430355830","Brooklyn","BRADFORD STREET","ATLANTIC AVENUE","LIBERTY AVENUE","2024-08-06T00:00:00.000","6.31"
"320830313430355830","Brooklyn","BRADFORD STREET","ATLANTIC AVENUE","LIBERTY AVENUE","2025-11-28T00:00:00.000","6.87"
"320830318830370930","Brooklyn","BRADFORD STREET","BELMONT AVENUE","PITKIN AVENUE","2018-03-19T00:00:00.000","10.0"
"320830318830370930","Brooklyn","BRADFORD STREET","BELMONT AVENUE","PITKIN AVENUE","2018-03-27T00:00:00.000","10.0"
"320830318830370930","Brooklyn","BRADFORD STREET","BELMONT AVENUE","PITKIN AVENUE","2018-09-21T00:00:00.000","10.0"
"320830318830370930","Brooklyn","BRADFORD STREET","BELMONT AVENUE","PITKIN AVENUE","2019-10-26T00:00:00.000","9.19"
"320830318830370930","Brooklyn","BRADFORD STREET","BELMONT AVENUE","PITKIN AVENUE","2021-06-18T00:00:00.000","9.19"
"320830318830370930","Brooklyn","BRADFORD STREET","BELMONT AVENUE","PITKIN AVENUE","2022-07-03T00:00:00.000","9.93"
"320830318830370930","Brooklyn","BRADFORD STREET","BELMONT AVENUE","PITKIN AVENUE","2023-07-29T00:00:00.000","9.93"
"320830318830370930","Brooklyn","BRADFORD STREET","BELMONT AVENUE","PITKIN AVENUE","2024-08-06T00:00:00.000","8.14"
"320830318830370930","Brooklyn","BRADFORD STREET","BELMONT AVENUE","PITKIN AVENUE","2025-10-07T00:00:00.000","7.62"
"320830318830383730","Brooklyn","BRADFORD STREET","BELMONT AVENUE","SUTTER AVENUE","2018-03-19T00:00:00.000","10.0"
"320830318830383730","Brooklyn","BRADFORD STREET","BELMONT AVENUE","SUTTER AVENUE","2018-03-27T00:00:00.000","10.0"
"320830318830383730","Brooklyn","BRADFORD STREET","BELMONT AVENUE","SUTTER AVENUE","2018-09-21T00:00:00.000","10.0"
